Empresa, Alborada
,,,,,,
contrato,nro_adh,parentesco,fecha_ingreso,estado,tipo
SOD0002636,24340,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005166,24344,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005165,24345,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005167,24346,TITULAR,2017-09-15 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005168,24347,TITULAR,2017-09-15 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005169,24348,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002637,24349,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002637,24350,PRIMO/A,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002637,24351,PRIMO/A,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005170,24352,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002638,24353,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002638,24354,CONYUGE,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002638,24355,HIJO/A,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002638,24356,HIJO/A,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005171,24357,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005172,24358,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005173,24359,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005174,24360,TITULAR,2017-09-13 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005175,24361,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005176,24362,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005177,24363,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005178,24364,TITULAR,2017-09-07 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005179,24365,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005180,24366,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005181,24367,TITULAR,2017-09-15 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005182,24368,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005183,24369,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005184,24370,TITULAR,2017-09-13 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005185,24371,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005186,24372,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005187,24373,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005188,24374,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005120,24375,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005120,24376,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005189,24377,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005190,24378,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005191,24379,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002640,24380,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002640,24381,CONYUGE,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002640,24382,HIJO/A,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005192,24383,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005193,24384,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005194,24385,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005195,24386,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005196,24387,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005197,24388,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005198,24389,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005199,24390,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005200,24391,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005201,24392,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005202,24393,TITULAR,2017-09-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005203,24394,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005204,24395,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005205,24396,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005206,24397,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005207,24398,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005208,24399,TITULAR,2017-09-15 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005209,24400,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005210,24401,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005211,24402,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005212,24403,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005213,24404,TITULAR,2017-09-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005214,24405,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005215,24406,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005216,24407,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005217,24408,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005218,24409,TITULAR,2017-09-13 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005219,24410,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002641,24411,TITULAR,2017-10-11 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002642,24417,MADRE,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002642,24416,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002644,24418,HIJO/A,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002644,24419,CONYUGE,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005220,24420,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005221,24421,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005222,24422,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005223,24423,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005224,24424,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005226,24426,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005227,24427,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005228,24428,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005229,24429,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005230,24430,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005231,24431,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005232,24432,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005233,24433,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002291,24434,TITULAR,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002291,24435,CONYUGE,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002291,24436,PRIMO/A,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005234,24437,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005236,24439,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005237,24440,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005238,24441,TITULAR,2017-09-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005239,24442,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005240,24443,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005245,24444,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002651,24445,TITULAR,2017-09-21 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
SOD0002651,24446,HERMANO/A,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002651,24447,MADRE,2017-10-06 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0005255,24448,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005250,24449,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002652,24450,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002652,24451,HERMANO/A,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005251,24452,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005252,24453,TITULAR,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002653,24454,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002653,24455,HERMANO/A,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002653,24456,HERMANO/A,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005253,24457,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005256,24458,TITULAR,2017-09-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002645,24459,TITULAR,2017-09-23 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
SOD0002645,24460,HIJO/A,2017-09-23 00:00:00,Activo,ADHERENTES DIRECTO
SOD0002645,24461,HIJO/A,2017-09-23 00:00:00,Activo,ADHERENTES DIRECTO
SOD0002645,24462,HIJO/A,2017-09-23 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0005257,24463,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005258,24464,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005259,24465,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005260,24466,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005261,24467,TITULAR,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005261,24468,TITULAR,2017-09-30 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
SOD0005262,24469,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005263,24470,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000165,24471,TITULAR,2017-09-30 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
SOD0005264,24472,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005265,24473,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005265,24474,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005266,24475,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005267,24476,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005268,24477,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005269,24478,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002655,24479,TITULAR,2017-10-04 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
SOD0002655,24480,TITULAR,2017-10-04 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0002655,24481,HIJO/A,2017-10-04 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0005270,24482,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005271,24483,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005272,24484,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005273,24485,TITULAR,2017-09-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005274,24486,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005275,24487,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002657,24488,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002657,24489,MADRE,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002657,24490,PADRE,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002657,24491,HERMANO/A,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005276,24492,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005277,24493,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005278,24494,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005244,24495,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005279,24496,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005280,24497,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005281,24498,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005282,24499,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005285,24500,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005286,24501,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005287,24502,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005288,24503,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005289,24504,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005290,24505,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000167,24506,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005242,24507,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005291,24508,TITULAR,2017-09-26 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005292,24509,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005292,24510,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005293,24512,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005295,24514,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005296,24515,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005297,24516,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005298,24517,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005299,24518,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005300,24519,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005301,24520,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005302,24521,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005303,24522,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002658,24523,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002658,24524,CONYUGE,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002658,24525,HIJO/A,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005304,24526,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005305,24527,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005306,24528,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005243,24529,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005307,24530,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005308,24531,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005309,24532,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005310,24533,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005311,24534,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005312,24535,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002659,24536,TITULAR,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002659,24537,CONYUGE,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002659,24538,MADRE,2017-09-14 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005241,24539,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005313,24540,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005314,24541,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005316,24542,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005315,24543,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005315,24544,HIJO/A,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005317,24545,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005318,24546,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005319,24547,TITULAR,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005320,24548,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005322,24549,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005321,24550,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005323,24551,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005323,24552,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005324,24553,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005325,24554,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005325,24555,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005326,24556,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005326,24557,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005327,24558,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005328,24559,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005329,24560,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005330,24561,TITULAR,2017-09-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005531,24562,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005532,24563,TITULAR,2017-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005533,24564,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005534,24565,TITULAR,2017-10-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005534,24566,CONYUGE,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005535,24567,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005536,24568,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005537,24569,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005538,24570,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0001014,24571,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0001014,24572,HIJO/A,2017-09-23 00:00:00,Activo,ADHERENTE DE 0 A 55 ANOS                                                                            
ALB0001014,24573,CONYUGE,2017-09-23 00:00:00,Activo,ADHERENTE DE 0 A 55 ANOS                                                                            
SOD0005336,24574,TITULAR,2017-09-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
AJET001001,24575,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005337,24576,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005338,24577,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0001005,24578,TITULAR,2017-09-08 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0001015,24579,TITULAR,2017-09-08 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0001015,24580,HERMANO/A,2017-09-08 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
AJET001002,24581,TITULAR,2017-09-06 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
AJET001003,24582,TITULAR,2017-09-07 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005339,24583,TITULAR,2017-10-11 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002661,24584,CONYUGE,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002661,24585,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002661,24586,SUEGRA,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005340,24587,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005341,24588,TITULAR,2017-10-01 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005342,24589,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005343,24590,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005344,24591,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002664,24592,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002664,24593,HIJO/A,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002664,24594,HIJO/A,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005345,24596,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005346,24597,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005347,24598,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005348,24599,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005349,24600,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005358,24601,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005359,24602,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005360,24603,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005361,24604,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005362,24605,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005363,24606,TITULAR,2017-09-28 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002650,24607,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
